rgn_id,habitat,year,area_km2
5602,Macrocystis,2024,0.12
5602,Marismas y humedales,2022,0.12
5105,Marismas y humedales,2024,0.12
10303,Playas y dunas,2020,0.12
10303,Playas y dunas,2021,0.12
9117,Marismas y humedales,2022,0.12
8111,Marismas y humedales,2024,0.12
10205,Playas y dunas,2017,0.12
10205,Playas y dunas,2018,0.12
10205,Playas y dunas,2019,0.12
10201,Macrocystis,2022,0.12
3303,Playas y dunas,2022,0.12
4104,Marismas y humedales,2022,0.12
10210,Macrocystis,2022,0.12
10209,Macrocystis,2022,0.12
10202,Macrocystis,2022,0.12
2101,Marismas y humedales,2019,0.12
16207,Marismas y humedales,2023,0.121428571
10303,Macrocystis,2020,0.121882478
14201,Macrocystis,2017,0.121901969
8207,Macrocystis,2022,0.123289555
10303,Macrocystis,2019,0.124076363
1101,Macrocystis,2021,0.12456671
4301,Macrocystis,2021,0.124858214
10303,Playas y dunas,2018,0.125
10103,Marismas y humedales,2023,0.125
1101,Macrocystis,2022,0.125414334
10306,Marismas y humedales,2023,0.125714286
10303,Macrocystis,2018,0.126309737
1101,Macrocystis,2020,0.12680891
4301,Macrocystis,2020,0.127105661
10303,Macrocystis,2017,0.128583313
1101,Macrocystis,2019,0.129091471
4301,Macrocystis,2019,0.129393563
8107,Marismas y humedales,2020,0.13
10104,Marismas y humedales,2020,0.13
1101,Macrocystis,2018,0.131415117
4301,Macrocystis,2018,0.131722647
10306,Macrocystis,2023,0.132196011
1101,Macrocystis,2017,0.133780589
4301,Macrocystis,2017,0.134093655
14101,Macrocystis,2021,0.134295578
8107,Bosques y matorrales,2021,0.136666667
14101,Macrocystis,2020,0.136712899
10203,Macrocystis,2021,0.137796431
8107,Macrocystis,2023,0.137956829
1404,Macrocystis,2022,0.139031927
14101,Macrocystis,2019,0.139173731
6206,Marismas y humedales,2024,0.14
10305,Marismas y humedales,2017,0.14
10305,Marismas y humedales,2020,0.14
6201,Macrocystis,2024,0.14
15102,Marismas y humedales,2024,0.14
10205,Marismas y humedales,2019,0.14
2301,Macrocystis,2024,0.14
1101,Macrocystis,2024,0.14
10203,Macrocystis,2020,0.140276766
10305,Playas y dunas,2023,0.141428571
14101,Macrocystis,2018,0.141678858
10203,Macrocystis,2019,0.142801748
8207,Macrocystis,2021,0.144001496
14101,Macrocystis,2017,0.144229077
10203,Macrocystis,2018,0.14537218
1404,Macrocystis,2021,0.145722808
10106,Macrocystis,2024,0.146105815
10106,Macrocystis,2022,0.146105815
8207,Macrocystis,2020,0.146593523
10106,Macrocystis,2021,0.147986818
10203,Macrocystis,2017,0.147988879
1404,Macrocystis,2020,0.148345818
12104,Marismas y humedales,2023,0.148571429
8207,Macrocystis,2019,0.149232206
10210,Marismas y humedales,2023,0.149285714
8112,Marismas y humedales,2022,0.15
12102,Playas y dunas,2018,0.15
6203,Marismas y humedales,2024,0.15
8106,Marismas y humedales,2022,0.15
10103,Marismas y humedales,2017,0.15
10103,Playas y dunas,2020,0.15
10103,Marismas y humedales,2021,0.15
10103,Bosques y matorrales,2022,0.15
3201,Marismas y humedales,2022,0.15
4102,Marismas y humedales,2022,0.15
4104,Macrocystis,2022,0.15
10106,Macrocystis,2020,0.150650581
10204,Marismas y humedales,2023,0.150714286
1404,Macrocystis,2019,0.151016043
8207,Macrocystis,2018,0.151918386
10106,Macrocystis,2019,0.153362291
1404,Macrocystis,2018,0.153734332
8207,Macrocystis,2017,0.154652917
10205,Macrocystis,2021,0.155270633
10106,Macrocystis,2018,0.156122813
1404,Macrocystis,2017,0.15650155
10205,Macrocystis,2020,0.158065504
10106,Macrocystis,2017,0.158933023
5601,Marismas y humedales,2024,0.16
8107,Marismas y humedales,2019,0.16
10104,Marismas y humedales,2021,0.16
10303,Playas y dunas,2019,0.16
10306,Marismas y humedales,2019,0.16
10207,Playas y dunas,2019,0.16
3102,Macrocystis,2024,0.16
3102,Bosques y matorrales,2021,0.16
12104,Playas y dunas,2023,0.16
10205,Macrocystis,2019,0.160910683
5104,Marismas y humedales,2020,0.1629
5104,Marismas y humedales,2021,0.1629
10205,Macrocystis,2018,0.163807076
10303,Marismas y humedales,2018,0.165
14106,Bosques y matorrales,2021,0.165
10205,Macrocystis,2017,0.166755603
10103,Marismas y humedales,2022,0.168571429
5603,Playas y dunas,2019,0.17
10109,Playas y dunas,2018,0.17
10109,Marismas y humedales,2023,0.17
8112,Playas y dunas,2018,0.17
10104,Playas y dunas,2019,0.17
12402,Playas y dunas,2017,0.17
9102,Marismas y humedales,2018,0.17
4102,Macrocystis,2024,0.17
3303,Bosques y matorrales,2024,0.17
5104,Macrocystis,2017,0.172874286
5104,Macrocystis,2018,0.172874286
5104,Macrocystis,2019,0.172874286
16203,Marismas y humedales,2021,0.175
10103,Marismas y humedales,2018,0.175
10204,Marismas y humedales,2022,0.175102041
10306,Macrocystis,2021,0.178530582
14201,Macrocystis,2022,0.178911548
6203,Marismas y humedales,2022,0.18
8107,Marismas y humedales,2021,0.18
7309,Marismas y humedales,2022,0.18
9102,Marismas y humedales,2019,0.18
9102,Marismas y humedales,2022,0.18
10103,Marismas y humedales,2024,0.18
4202,Playas y dunas,2022,0.18
10108,Marismas y humedales,2022,0.18
8201,Playas y dunas,2022,0.18
10102,Playas y dunas,2022,0.18
12302,Macrocystis,2022,0.18
11203,Marismas y humedales,2022,0.18
8107,Macrocystis,2021,0.180522708
4203,Macrocystis,2023,0.180989428
10306,Macrocystis,2020,0.181744132
8107,Playas y dunas,2023,0.182857143
14201,Marismas y humedales,2022,0.183469388
8107,Macrocystis,2020,0.183772116
10104,Playas y dunas,2018,0.185
10306,Macrocystis,2019,0.185015527
8107,Macrocystis,2019,0.187080014
2104,Macrocystis,2022,0.187965288
10306,Macrocystis,2018,0.188345806
16207,Marismas y humedales,2017,0.19
16207,Marismas y humedales,2019,0.19
16207,Marismas y humedales,2020,0.19
16207,Marismas y humedales,2021,0.19
5603,Playas y dunas,2018,0.19
14101,Marismas y humedales,2017,0.19
14101,Marismas y humedales,2018,0.19
14101,Marismas y humedales,2019,0.19
9102,Marismas y humedales,2020,0.19
4104,Bosques y matorrales,2021,0.19
8107,Macrocystis,2018,0.190447455
14101,Macrocystis,2022,0.190790227
5104,Marismas y humedales,2017,0.191411429
5104,Marismas y humedales,2018,0.191411429
5104,Marismas y humedales,2019,0.191411429
10306,Macrocystis,2017,0.191736031
8107,Macrocystis,2017,0.193875509
10206,Macrocystis,2023,0.195304022
5104,Marismas y humedales,2023,0.197257143
5605,Marismas y humedales,2024,0.2
10305,Playas y dunas,2019,0.2
8107,Playas y dunas,2024,0.2
10104,Playas y dunas,2017,0.2
9117,Macrocystis,2024,0.2
10103,Marismas y humedales,2019,0.2
10103,Marismas y humedales,2020,0.2
10205,Marismas y humedales,2020,0.2
10210,Marismas y humedales,2020,0.2
10210,Marismas y humedales,2021,0.2
10305,Marismas y humedales,2022,0.200816327
10204,Macrocystis,2023,0.201406518
10210,Playas y dunas,2023,0.202142857
8107,Marismas y humedales,2023,0.207142857
5603,Playas y dunas,2017,0.21
16203,Bosques y matorrales,2021,0.21
8102,Playas y dunas,2022,0.21
14201,Playas y dunas,2022,0.21
8111,Macrocystis,2024,0.21
14102,Playas y dunas,2022,0.21
4203,Playas y dunas,2022,0.21
8202,Marismas y humedales,2022,0.21
3303,Bosques y matorrales,2022,0.21
4301,Playas y dunas,2022,0.21
10210,Marismas y humedales,2017,0.21
10305,Playas y dunas,2018,0.215
10210,Marismas y humedales,2018,0.215
10109,Marismas y humedales,2019,0.22
8112,Playas y dunas,2021,0.22
9118,Playas y dunas,2020,0.22
9118,Playas y dunas,2021,0.22
10210,Marismas y humedales,2019,0.22
10210,Playas y dunas,2020,0.22
10210,Playas y dunas,2021,0.22
10109,Marismas y humedales,2024,0.23
8112,Playas y dunas,2019,0.23
8112,Playas y dunas,2020,0.23
9118,Macrocystis,2024,0.23
10305,Playas y dunas,2017,0.23
10305,Playas y dunas,2020,0.23
6205,Marismas y humedales,2024,0.23
10104,Playas y dunas,2020,0.23
14101,Bosques y matorrales,2021,0.23
12402,Playas y dunas,2018,0.235
8206,Bosques y matorrales,2021,0.24
5604,Bosques y matorrales,2021,0.24
5605,Bosques y matorrales,2021,0.24
7303,Marismas y humedales,2024,0.24
8112,Playas y dunas,2024,0.24
5403,Marismas y humedales,2024,0.24
7103,Playas y dunas,2022,0.24
5109,Playas y dunas,2017,0.24
14106,Macrocystis,2024,0.24
4101,Marismas y humedales,2022,0.24
2101,Bosques y matorrales,2022,0.24
11203,Playas y dunas,2022,0.24
10401,Playas y dunas,2022,0.24
4203,Macrocystis,2021,0.244426043
4203,Macrocystis,2020,0.248825712
8112,Playas y dunas,2017,0.25
9118,Marismas y humedales,2024,0.25
10201,Marismas y humedales,2020,0.25
2301,Macrocystis,2023,0.250579578
14101,Marismas y humedales,2023,0.252857143
4203,Macrocystis,2019,0.253304575
12102,Playas y dunas,2023,0.255714286
4203,Macrocystis,2018,0.257864057
9102,Macrocystis,2024,0.26
10205,Playas y dunas,2020,0.26
10205,Marismas y humedales,2021,0.26
2101,Bosques y matorrales,2024,0.26
4203,Macrocystis,2017,0.26250561
12102,Macrocystis,2023,0.26334543
10206,Macrocystis,2021,0.263757888
10109,Marismas y humedales,2021,0.265
10109,Marismas y humedales,2022,0.265
16203,Bentonico,2024,0.267686485
16203,Bentonico,2017,0.267686485
16203,Bentonico,2018,0.267686485
16203,Bentonico,2019,0.267686485
16203,Bentonico,2020,0.267686485
16203,Bentonico,2021,0.267686485
16203,Bentonico,2022,0.267686485
16203,Bentonico,2023,0.267686485
10206,Macrocystis,2020,0.26850553
10204,Macrocystis,2024,0.268542024
10204,Macrocystis,2022,0.268542024
5101,Marismas y humedales,2022,0.27
5401,Marismas y humedales,2024,0.27
9102,Playas y dunas,2022,0.27
10103,Playas y dunas,2024,0.27
10202,Marismas y humedales,2022,0.27
12302,Marismas y humedales,2022,0.27
11202,Playas y dunas,2022,0.27
8202,Macrocystis,2023,0.270106255
10204,Macrocystis,2021,0.271999302
10206,Macrocystis,2019,0.27333863
16203,Playas y dunas,2021,0.275
10204,Macrocystis,2020,0.27689529
5201,Macrocystis,2022,0.2775
10206,Macrocystis,2018,0.278258725
9118,Playas y dunas,2019,0.28
8111,Playas y dunas,2017,0.28
8111,Playas y dunas,2018,0.28
10306,Marismas y humedales,2018,0.28
10210,Playas y dunas,2017,0.28
10204,Macrocystis,2019,0.281879405
10206,Macrocystis,2017,0.283267382
10303,Marismas y humedales,2023,0.286428571
10204,Macrocystis,2018,0.286953234
5602,Marismas y humedales,2024,0.29
8106,Playas y dunas,2017,0.29
8106,Playas y dunas,2018,0.29
8106,Playas y dunas,2020,0.29
10104,Playas y dunas,2021,0.29
10209,Macrocystis,2024,0.29
12402,Playas y dunas,2022,0.290612245
10210,Marismas y humedales,2022,0.292040816
10204,Macrocystis,2017,0.292118393
8106,Playas y dunas,2021,0.295
16207,Marismas y humedales,2024,0.3
16203,Playas y dunas,2022,0.3
12102,Playas y dunas,2019,0.3
7103,Marismas y humedales,2024,0.3
5102,Marismas y humedales,2022,0.3
8106,Playas y dunas,2019,0.3
10104,Marismas y humedales,2022,0.3
10303,Marismas y humedales,2019,0.3
14101,Marismas y humedales,2020,0.3
14101,Marismas y humedales,2021,0.3
12402,Playas y dunas,2019,0.3
9102,Macrocystis,2022,0.3
10206,Macrocystis,2022,0.313204597
10210,Playas y dunas,2018,0.315
7102,Pastos marinos,2024,0.315347513
10101,Macrocystis,2023,0.317162881
7102,Pastos marinos,2023,0.319371595
10109,Macrocystis,2024,0.32
14101,Playas y dunas,2019,0.32
10103,Bosques y matorrales,2021,0.32
15102,Marismas y humedales,2017,0.32
8202,Macrocystis,2022,0.321550006
7102,Pastos marinos,2022,0.323447028
4203,Macrocystis,2022,0.32541649
8201,Macrocystis,2023,0.326671833
9102,Marismas y humedales,2023,0.327142857
7102,Pastos marinos,2021,0.3
10403,Macrocystis,2023,0.327991099
8112,Playas y dunas,2023,0.328571429
5109,Playas y dunas,2020,0.33
9116,Macrocystis,2024,0.33
16202,Macrocystis,2024,0.33
10108,Bosques y matorrales,2021,0.33
3303,Marismas y humedales,2020,0.33
10209,Playas y dunas,2019,0.33
4301,Macrocystis,2022,0.331375305
7102,Pastos marinos,2020,0.331701904
2301,Macrocystis,2021,0.332619619
5104,Marismas y humedales,2022,0.335
7102,Pastos marinos,2019,0.335881348
10306,Macrocystis,2022,0.338224013
2301,Macrocystis,2020,0.338606772
12102,Playas y dunas,2020,0.34
7102,Pastos marinos,2018,0.340113453
5201,Marismas y humedales,2020,0.342
5201,Marismas y humedales,2021,0.342
7102,Pastos marinos,2017,0.344398883
2301,Macrocystis,2019,0.344701694
14101,Playas y dunas,2018,0.345
8102,Macrocystis,2023,0.348145903
5201,Marismas y humedales,2023,0.349857143
10103,Playas y dunas,2019,0.35
10210,Playas y dunas,2019,0.35
2301,Bosques y matorrales,2023,0.35
2301,Macrocystis,2018,0.350906324
12102,Macrocystis,2021,0.355647741
14102,Macrocystis,2023,0.356019135
2301,Macrocystis,2017,0.357222638
5603,Playas y dunas,2020,0.36
8206,Marismas y humedales,2021,0.36
7303,Marismas y humedales,2022,0.36
7303,Playas y dunas,2022,0.36
5109,Playas y dunas,2021,0.36
5107,Macrocystis,2022,0.36
15102,Playas y dunas,2022,0.36
10403,Macrocystis,2021,0.361921713
12102,Macrocystis,2020,0.362049401
10201,Marismas y humedales,2023,0.363571429
8202,Macrocystis,2021,0.36477823
10306,Playas y dunas,2023,0.367142857
10403,Macrocystis,2020,0.368436304
12102,Macrocystis,2019,0.36856629
14101,Playas y dunas,2017,0.37
7102,Macrocystis,2024,0.37
3201,Marismas y humedales,2020,0.37
8202,Macrocystis,2020,0.371344238
1404,Marismas y humedales,2023,0.373714286
10403,Macrocystis,2019,0.375068157
12102,Macrocystis,2018,0.375200483
10306,Marismas y humedales,2022,0.376530612
8202,Macrocystis,2019,0.378028434
5601,Marismas y humedales,2018,0.38
14101,Marismas y humedales,2024,0.38
14101,Playas y dunas,2020,0.38
14101,Playas y dunas,2021,0.38
14102,Marismas y humedales,2024,0.38
10403,Macrocystis,2018,0.381819384
12102,Macrocystis,2017,0.381954092
8202,Macrocystis,2018,0.384832946
16203,Playas y dunas,2023,0.386428571
10403,Macrocystis,2017,0.388692133
8201,Macrocystis,2022,0.389053524
5603,Playas y dunas,2022,0.39
8108,Bosques y matorrales,2020,0.39
5405,Playas y dunas,2021,0.39
5102,Playas y dunas,2021,0.39
9118,Playas y dunas,2018,0.39
5107,Marismas y humedales,2022,0.39
3101,Marismas y humedales,2024,0.39
10203,Marismas y humedales,2024,0.39
10201,Marismas y humedales,2017,0.39
10207,Macrocystis,2022,0.39
10209,Playas y dunas,2018,0.39
10403,Bosques y matorrales,2021,0.39
8202,Macrocystis,2017,0.391759939
16203,Marismas y humedales,2023,0.393571429
16207,Playas y dunas,2021,0.395
8108,Bosques y matorrales,2019,0.4
5109,Bosques y matorrales,2021,0.4
10204,Marismas y humedales,2020,0.4
10204,Marismas y humedales,2021,0.4
10305,Macrocystis,2024,0.4
15102,Marismas y humedales,2020,0.4
15102,Marismas y humedales,2023,0.4
10205,Playas y dunas,2021,0.4
10306,Marismas y humedales,2017,0.4
2301,Bosques y matorrales,2024,0.4
10209,Playas y dunas,2023,0.401428571
8106,Playas y dunas,2023,0.402142857
8102,Macrocystis,2022,0.40502389
15102,Bosques y matorrales,2021,0.41
10102,Macrocystis,2024,0.41
14102,Playas y dunas,2023,0.411428571
10102,Macrocystis,2023,0.41630533
9116,Playas y dunas,2023,0.416428571
10206,Marismas y humedales,2023,0.417142857
15102,Bosques y matorrales,2019,0.42
3303,Marismas y humedales,2019,0.42
10403,Macrocystis,2022,0.42
5601,Marismas y humedales,2023,0.422857143
5201,Marismas y humedales,2024,0.4266
5201,Marismas y humedales,2017,0.427591429
5201,Marismas y humedales,2018,0.427591429
5201,Marismas y humedales,2019,0.427591429
10101,Macrocystis,2021,0.428328156
5109,Playas y dunas,2023,0.428571429
5103,Playas y dunas,2017,0.43
16203,Playas y dunas,2020,0.43
5102,Playas y dunas,2020,0.43
6201,Marismas y humedales,2024,0.43
8106,Marismas y humedales,2023,0.431428571
10203,Macrocystis,2023,0.432033715
10101,Macrocystis,2020,0.436038063
10103,Macrocystis,2022,0.438048634
9117,Pastos marinos,2024,0.439686267
8112,Bosques y matorrales,2021,0.44
15101,Bosques y matorrales,2024,0.44
8201,Macrocystis,2021,0.441169986
10101,Macrocystis,2019,0.443886748
10201,Marismas y humedales,2018,0.445
9117,Pastos marinos,2023,0.445297009
8201,Macrocystis,2020,0.449111046
16207,Playas y dunas,2019,0.45
5103,Marismas y humedales,2021,0.45
8108,Bosques y matorrales,2018,0.45
9102,Bosques y matorrales,2021,0.45
14106,Marismas y humedales,2021,0.45
4101,Marismas y humedales,2024,0.45
14102,Playas y dunas,2019,0.45
4301,Bosques y matorrales,2022,0.45
10209,Playas y dunas,2017,0.45
9117,Pastos marinos,2022,0.450979349
10101,Macrocystis,2018,0.451876709
9117,Pastos marinos,2021,0.5
8201,Macrocystis,2019,0.457195045
16203,Playas y dunas,2019,0.46
8106,Marismas y humedales,2021,0.46
12402,Marismas y humedales,2024,0.46
14102,Playas y dunas,2018,0.46
10201,Marismas y humedales,2024,0.46
10101,Macrocystis,2017,0.46001049
9117,Pastos marinos,2020,0.462489051
8201,Macrocystis,2018,0.465424556
9117,Pastos marinos,2019,0.468316413
10209,Macrocystis,2023,0.468366616
16203,Playas y dunas,2018,0.47
16203,Marismas y humedales,2019,0.47
16203,Marismas y humedales,2020,0.47
8108,Bosques y matorrales,2023,0.47
5605,Marismas y humedales,2021,0.47
10303,Marismas y humedales,2024,0.47
14102,Playas y dunas,2017,0.47
15101,Bosques y matorrales,2017,0.47
3303,Bosques y matorrales,2021,0.47
3102,Bosques y matorrales,2019,0.47
8102,Macrocystis,2021,0.470170697
8201,Macrocystis,2017,0.473802198
9117,Pastos marinos,2018,0.4742172
10104,Playas y dunas,2023,0.475
8102,Macrocystis,2020,0.47863377
8107,Macrocystis,2024,0.48
8110,Playas y dunas,2022,0.48
7202,Marismas y humedales,2024,0.48
8111,Playas y dunas,2019,0.48
4101,Bosques y matorrales,2022,0.48
3101,Marismas y humedales,2023,0.48
10306,Playas y dunas,2017,0.48
9117,Pastos marinos,2017,0.480192337
14102,Macrocystis,2021,0.480803488
10201,Marismas y humedales,2021,0.48122449
10101,Macrocystis,2022,0.482471864
8102,Macrocystis,2019,0.487249178
14102,Macrocystis,2020,0.489457951
16207,Playas y dunas,2020,0.49
16203,Marismas y humedales,2024,0.49
5601,Bosques y matorrales,2024,0.49
10306,Playas y dunas,2018,0.49
10209,Playas y dunas,2020,0.49
10209,Playas y dunas,2021,0.49
8102,Macrocystis,2018,0.496019663
14102,Macrocystis,2019,0.498268194
5603,Playas y dunas,2023,0.498571429
1404,Marismas y humedales,2021,0.499952381
1404,Marismas y humedales,2022,0.499952381
5103,Playas y dunas,2020,0.5
7103,Marismas y humedales,2019,0.5
9118,Playas y dunas,2017,0.5
9116,Playas y dunas,2017,0.5
10206,Marismas y humedales,2017,0.5
15102,Bosques y matorrales,2024,0.5
10201,Marismas y humedales,2019,0.5
10306,Playas y dunas,2019,0.5
3304,Marismas y humedales,2019,0.5
4102,Bosques y matorrales,2024,0.5
8102,Macrocystis,2017,0.504948017
7103,Marismas y humedales,2021,0.506666667
14102,Macrocystis,2018,0.507237021
14106,Marismas y humedales,2023,0.507857143
5107,Marismas y humedales,2024,0.51
14201,Bosques y matorrales,2021,0.515
14102,Macrocystis,2017,0.516367288
1101,Bosques y matorrales,2023,0.518571429
16203,Marismas y humedales,2022,0.519795918
8106,Marismas y humedales,2020,0.52
15101,Marismas y humedales,2018,0.52
4101,Bosques y matorrales,2024,0.53
16207,Playas y dunas,2023,0.532142857
10102,Macrocystis,2022,0.534348949
15101,Pastos marinos,2024,0.537458188
5605,Marismas y humedales,2022,0.54
8110,Bosques y matorrales,2021,0.54
6205,Marismas y humedales,2022,0.54
14101,Macrocystis,2024,0.54
10103,Playas y dunas,2022,0.54
2102,Macrocystis,2022,0.54
2101,Marismas y humedales,2024,0.54
15101,Pastos marinos,2023,0.544316576
9116,Playas y dunas,2018,0.545
16207,Playas y dunas,2018,0.55
5103,Playas y dunas,2021,0.55
8106,Marismas y humedales,2019,0.55
14106,Playas y dunas,2021,0.55
15101,Marismas y humedales,2020,0.55
10306,Playas y dunas,2020,0.55
10306,Playas y dunas,2021,0.55
3201,Bosques y matorrales,2017,0.55
9118,Marismas y humedales,2023,0.550714286
15101,Pastos marinos,2022,0.551262484
10207,Playas y dunas,2018,0.555
10206,Marismas y humedales,2024,0.556190476
10206,Marismas y humedales,2022,0.556190476
15101,Pastos marinos,2021,0.6
5109,Playas y dunas,2018,0.56
10206,Marismas y humedales,2018,0.56
10106,Playas y dunas,2017,0.56
10106,Playas y dunas,2021,0.56
8111,Playas y dunas,2024,0.56
3102,Bosques y matorrales,2018,0.561
10102,Macrocystis,2021,0.562219936
15101,Pastos marinos,2020,0.565331569
10103,Playas y dunas,2023,0.566428571
5405,Playas y dunas,2019,0.57
14106,Marismas y humedales,2019,0.57
2104,Marismas y humedales,2024,0.57
10102,Macrocystis,2020,0.572339894
15101,Pastos marinos,2019,0.572454747
9116,Marismas y humedales,2023,0.572857143
10207,Marismas y humedales,2023,0.575
10106,Playas y dunas,2023,0.577142857
15101,Pastos marinos,2018,0.579667676
16203,Marismas y humedales,2018,0.58
14201,Macrocystis,2024,0.58
14102,Playas y dunas,2020,0.58
10102,Macrocystis,2019,0.582642012
14102,Marismas y humedales,2023,0.585
15101,Pastos marinos,2017,0.586971489
5601,Playas y dunas,2019,0.59
5405,Playas y dunas,2020,0.59
9116,Playas y dunas,2019,0.59
5601,Marismas y humedales,2017,0.59047619
5601,Marismas y humedales,2022,0.59047619
10102,Macrocystis,2018,0.593129569
1101,Bosques y matorrales,2021,0.595510204
5103,Playas y dunas,2024,0.6
5603,Bosques y matorrales,2021,0.6
8206,Marismas y humedales,2018,0.6
12102,Marismas y humedales,2019,0.6
9118,Marismas y humedales,2020,0.6
9118,Marismas y humedales,2021,0.6
5107,Playas y dunas,2022,0.6
14101,Marismas y humedales,2022,0.6
15102,Marismas y humedales,2019,0.6
3102,Marismas y humedales,2020,0.6
1101,Marismas y humedales,2022,0.6
5601,Playas y dunas,2023,0.602857143
10101,Marismas y humedales,2023,0.602857143
10102,Macrocystis,2017,0.603805901
2102,Marismas y humedales,2023,0.607142857
10209,Macrocystis,2021,0.609377238
5603,Marismas y humedales,2021,0.61
12102,Macrocystis,2022,0.613823348
5603,Bosques y matorrales,2024,0.62
10206,Marismas y humedales,2019,0.62
10206,Marismas y humedales,2020,0.62
10206,Marismas y humedales,2021,0.62
3101,Bosques y matorrales,2024,0.62
2301,Marismas y humedales,2020,0.62
10209,Macrocystis,2020,0.620346029
5102,Bosques y matorrales,2022,0.63
5109,Playas y dunas,2022,0.63
7202,Playas y dunas,2022,0.63
10206,Macrocystis,2024,0.63
10201,Playas y dunas,2020,0.63
15101,Marismas y humedales,2022,0.63
3304,Bosques y matorrales,2021,0.63
4301,Marismas y humedales,2024,0.63
4104,Marismas y humedales,2020,0.63
10209,Macrocystis,2019,0.631512257
10207,Playas y dunas,2023,0.632142857
16207,Playas y dunas,2017,0.64
5601,Playas y dunas,2020,0.64
5601,Playas y dunas,2021,0.64
9116,Playas y dunas,2020,0.64
9116,Playas y dunas,2021,0.64
10102,Playas y dunas,2023,0.642142857
10209,Macrocystis,2018,0.642879478
9102,Marismas y humedales,2017,0.65
8206,Marismas y humedales,2023,0.651428571
10209,Macrocystis,2017,0.654451308
10209,Playas y dunas,2022,0.66
14102,Marismas y humedales,2017,0.66
3304,Bosques y matorrales,2020,0.665
16207,Playas y dunas,2024,0.67
8108,Marismas y humedales,2018,0.67
8106,Marismas y humedales,2017,0.67
8106,Marismas y humedales,2018,0.67
3102,Marismas y humedales,2021,0.67
14102,Macrocystis,2022,0.674021868
8206,Playas y dunas,2021,0.675
7103,Bosques y matorrales,2021,0.675
5201,Marismas y humedales,2022,0.6775
5103,Bosques y matorrales,2019,0.68
5103,Marismas y humedales,2019,0.68
10109,Playas y dunas,2024,0.68
16202,Marismas y humedales,2024,0.68
1101,Marismas y humedales,2020,0.68
9117,Playas y dunas,2023,0.681428571
14106,Playas y dunas,2023,0.685714286
7203,Playas y dunas,2022,0.69
10401,Bosques y matorrales,2021,0.69
5605,Marismas y humedales,2019,0.7
9116,Marismas y humedales,2017,0.7
5101,Playas y dunas,2017,0.7
5101,Bosques y matorrales,2021,0.7
15102,Marismas y humedales,2018,0.7
3101,Marismas y humedales,2018,0.705
3101,Marismas y humedales,2020,0.705
5104,Macrocystis,2024,0.7083
10201,Macrocystis,2023,0.709090223
8110,Marismas y humedales,2020,0.71
8110,Marismas y humedales,2021,0.71
14102,Playas y dunas,2021,0.71
3303,Bosques y matorrales,2019,0.71
12102,Playas y dunas,2017,0.714285714
12102,Playas y dunas,2022,0.714285714
8108,Marismas y humedales,2019,0.72
5102,Playas y dunas,2019,0.72
15102,Bosques y matorrales,2020,0.72
15102,Marismas y humedales,2021,0.72
3303,Marismas y humedales,2021,0.72
1404,Bosques y matorrales,2018,0.72
8108,Playas y dunas,2023,0.72
14102,Marismas y humedales,2022,0.722857143
10103,Playas y dunas,2018,0.725
8108,Marismas y humedales,2023,0.728571429
5103,Marismas y humedales,2017,0.73
5103,Marismas y humedales,2018,0.73
8108,Marismas y humedales,2020,0.73
8108,Marismas y humedales,2021,0.73
9116,Marismas y humedales,2018,0.73
14201,Marismas y humedales,2024,0.73
10106,Marismas y humedales,2020,0.73
15102,Bosques y matorrales,2018,0.73
4202,Macrocystis,2024,0.73
14106,Marismas y humedales,2018,0.735
5603,Marismas y humedales,2020,0.74
5101,Playas y dunas,2018,0.74
10205,Macrocystis,2024,0.74
8108,Playas y dunas,2018,0.75
8110,Marismas y humedales,2018,0.75
14106,Marismas y humedales,2022,0.75755102
5601,Marismas y humedales,2019,0.76
5102,Playas y dunas,2018,0.76
9116,Marismas y humedales,2019,0.76
14102,Marismas y humedales,2018,0.765
9116,Marismas y humedales,2022,0.768979592
16203,Playas y dunas,2017,0.77
9118,Marismas y humedales,2019,0.77
10101,Marismas y humedales,2020,0.77
10207,Marismas y humedales,2017,0.77
10202,Macrocystis,2023,0.771764245
9117,Playas y dunas,2019,0.78
9117,Playas y dunas,2020,0.78
9117,Playas y dunas,2021,0.78
10209,Playas y dunas,2024,0.78
2102,Marismas y humedales,2022,0.78
2102,Playas y dunas,2022,0.78
10102,Playas y dunas,2017,0.78
10102,Playas y dunas,2021,0.78
10208,Marismas y humedales,2022,0.78
9118,Playas y dunas,2023,0.787142857
8108,Bosques y matorrales,2022,0.79
9117,Playas y dunas,2018,0.79
3102,Bosques y matorrales,2020,0.79
10207,Marismas y humedales,2018,0.795
5603,Marismas y humedales,2017,0.8
5102,Playas y dunas,2017,0.8
9116,Marismas y humedales,2024,0.8
9117,Playas y dunas,2017,0.8
4104,Marismas y humedales,2017,0.8
10201,Playas y dunas,2023,0.802857143
5103,Marismas y humedales,2020,0.81
5603,Marismas y humedales,2018,0.81
8206,Marismas y humedales,2019,0.81
4203,Marismas y humedales,2024,0.81
10101,Marismas y humedales,2019,0.81
7103,Marismas y humedales,2020,0.82
14102,Bosques y matorrales,2021,0.82
10207,Marismas y humedales,2019,0.82
10207,Marismas y humedales,2020,0.82
10207,Marismas y humedales,2021,0.82
5103,Marismas y humedales,2023,0.828571429
4203,Macrocystis,2024,0.83
10203,Marismas y humedales,2023,0.832142857
16203,Playas y dunas,2024,0.84
